@relation yeast-weka.filters.unsupervised.attribute.Remove-R1_ICA-weka.filters.unsupervised.attribute.IndependentComponents-W-A9-N200-T1.0E-4

@attribute Source_0 numeric
@attribute Source_1 numeric
@attribute Source_2 numeric
@attribute Source_3 numeric
@attribute Source_4 numeric
@attribute Source_5 numeric
@attribute Source_6 numeric
@attribute Source_7 numeric
@attribute loc_site {MIT,NUC,CYT,ME1,EXC,ME2,ME3,VAC,POX,ERL}

@data
0.003231,0.0322,-0.008343,-0.02845,0.025404,0.043483,-0.03748,-0.018391,ME1
0.058959,0.021411,0.020821,-0.025816,-0.01579,0.005351,-0.014168,-0.019902,ME3
0.018592,0.020438,-0.022379,-0.040018,0.012709,-0.025249,-0.003825,-0.038074,ME2
0.062301,0.02522,0.00738,-0.03744,-0.007856,0.00697,-0.036497,-0.034112,ME3
0.03015,-0.001442,0.010459,-0.006883,-0.009191,0.020903,0.008041,0.002848,NUC
-0.003307,0.028825,0.018126,-0.02279,0.027224,0.047626,-0.031937,-0.025082,POX
0.031337,0.031899,0.019823,-0.030727,0.010994,0.033737,-0.046968,-0.034319,ME1
0.033856,0.00539,-0.011947,-0.017495,-0.000875,0.036623,-0.019436,-0.000271,MIT
0.05251,-0.00497,0.03624,-0.019383,-0.008012,0.024617,-0.022728,-0.033026,ME3
-0.016805,-0.043834,-0.039545,-0.020717,0.026283,-0.021316,0.031103,-0.03492,CYT
0.024373,-0.007135,0.048142,0.005723,-0.014448,0.019547,0.028894,0.003061,NUC
0.035268,-0.006148,0.043995,0.002837,-0.018121,0.018178,0.016021,-0.000672,NUC
0.020934,0.012702,-0.027129,-0.021018,0.008243,0.036394,-0.022897,0.000678,MIT
0.038671,0.048874,-0.001011,-0.047781,0.013896,0.013157,-0.058816,-0.046768,ME1
0.007934,0.003191,-0.022978,-0.007616,-0.001961,0.00665,0.031949,0.019465,NUC
-0.012025,0.013872,0.048713,0.001107,-0.001998,-0.031453,0.06489,-0.008697,NUC
0.049251,-0.036351,0.012194,-0.016546,-0.015122,-0.022847,0.017642,-0.035356,ME3
-0.003985,-0.015983,-0.023542,-0.040775,0.023777,-0.067475,0.03041,-0.067487,NUC
0.049848,-0.029993,0.017632,-0.008203,-0.013018,0.023328,-0.011419,-0.019341,NUC
0.025975,0.00764,-0.010595,-0.037137,0.021449,0.032209,-0.051346,-0.044283,ME1
0.001066,0.02432,0.029015,-0.002334,-0.000755,0.015763,0.031663,0.011439,CYT
0.038613,0.006395,-0.014836,-0.02216,-0.002753,0.022934,-0.017096,-0.00672,MIT
0.031709,-0.007177,0.007432,-0.008518,-0.008812,0.010981,0.003408,-0.006628,CYT
0.028151,0.003022,-0.027487,-0.032766,0.00048,-0.035439,0.013816,-0.02805,MIT
0.00846,0.032202,-0.017378,-0.039231,0.021098,-0.004549,-0.01712,-0.034978,POX
-0.015619,-0.001078,-0.019082,-0.026915,0.01958,-0.048487,0.044087,-0.034398,MIT
0.030059,0.010769,0.005438,-0.00779,-0.010505,0.02161,0.007444,0.010979,NUC
0.041771,0.00937,0.003999,-0.003524,-0.025448,0.005856,0.029238,0.024724,NUC
0.033031,0.012736,0.017309,-0.027061,0.000216,-0.009866,-0.009134,-0.037975,NUC
0.083347,-0.024105,0.05959,-0.007934,-0.031526,0.031029,-0.015804,-0.024005,ME3
0.011531,-0.030974,-0.031229,-0.010452,0.006202,0.017607,0.014444,-0.001013,CYT
0.043257,-0.001752,-0.026498,-0.017453,-0.01002,0.020463,-0.006847,0.006423,MIT
0.037626,-0.02491,-0.01,-0.010356,-0.006171,0.02935,-0.005422,-0.003814,MIT
-0.000731,0.011519,0.000705,-0.027114,0.018194,-0.011739,0.009428,-0.034223,MIT
-0.010813,0.039641,0.015703,-0.006572,0.004441,0.004447,0.038563,0.015773,MIT
0.004702,0.018872,-0.031496,-0.016616,0.011927,0.02868,-0.012566,0.007427,NUC
0.006018,0.010493,-0.018032,-0.01376,0.014083,0.049529,-0.017081,0.006412,CYT
0.010668,0.001808,-0.039063,-0.013381,0.007334,0.033363,-0.002578,0.015218,CYT
-0.004983,0.00165,0.02332,-0.012773,0.024213,0.05008,-0.018582,-0.023374,CYT
-0.004855,0.009915,0.016036,-0.011879,0.015922,0.025994,0.005316,-0.012235,CYT
-0.015158,-0.031989,-0.001289,-0.00187,0.012527,0.000728,0.047088,-0.007627,CYT
-0.014252,-0.025711,-0.021996,-0.003059,0.012601,0.009315,0.040038,0.005592,CYT
0.007785,0.035398,0.029115,-0.024445,0.02072,0.043398,-0.033688,-0.027737,ME2
-0.014975,-0.007405,-0.005002,-0.007087,0.013187,-0.003877,0.034675,-0.006722,NUC
0.037894,0.029752,0.036206,-0.025839,0.001276,0.025968,-0.028321,-0.029618,ME2
0.000382,0.012473,0.010893,0.000963,-0.000569,0.022353,0.027987,0.01911,NUC
-0.001831,0.030671,0.014797,-0.011784,0.01358,0.040305,-0.004552,0.002099,CYT
